id_reference;fournisseur;rang_appro;indice_client;usine;priorite;type_cycle;date_emission_commande;quantite_commande;cycle_negocie;pourcentage_avancement_outillage;date_prev_livraison_outillage;date_reelle_livraison_outillage;pourcentage_avancement_prog;date_prev_livraison_prog;date_reelle_livraison_prog;pourcentage_avancement_indus;date_prev_livraison_indus;date_reelle_livraison_indus;type_lot;date_prev_fin_usinage;date_reelle_fin_usinage;lieu_TS;date_prev_fin_TS;date_reelle_fin_TS;date_prev_reception_QI_fournisseur;date_reelle_reception_QI_fournisseur;lieu_equipement;date_prev_fin_equipement;date_reelle_fin_equipement;date_expedition;quantite_expediee;date_livraison_contractuelle;date_livraison_previsionnelle_S;date_reception_effective;quantite_receptionnee;ecart_commande;date_livraison_contractuelle_initiale;date_liberation;etat_reference;date_creation_nomenclature_appro;date_reception_matiere_fournisseur;date_liberation_previsionelle;quantite_liberee;;;;;
35805;fournisseur_15;2;A00;usine_1;;Speedshop;27/07/2016;3;70;0;;;0;;;0,00%;;;Lot3_Released;;;;;;;;;;;20/10/2016;3;02/11/2016;22/10/2016;22/10/2016;3;;02/11/2016;22/10/2016;Stock disponible;;;;3;;;;;
35805;fournisseur_15;3;A00;usine_1;;Speedshop;27/07/2016;1;70;0;;;0;;;0,00%;;;Lot3_Released;;15/11/2016;;;;;;;;;12/12/2016;1;02/11/2016;14/12/2016;14/12/2016;1;;02/11/2016;14/12/2016;Stock disponible;;;;1;;;;21/10/2016;
40867;fournisseur_15;1;-;;;Standard;03/02/2017;10;90;0;;;0;;;0,00%;;;;;;;;;;;;;;;;14/06/2017;14/06/2017;;;0;14/06/2017;;Notifiée;;;;;;;;24/02/2017;
42020;fournisseur_15;1;-;;;Standard;24/04/2017;10;90;0;;;0;;;0,00%;;;;;;;;;;;;;;;;28/08/2017;28/08/2017;;;0;28/08/2017;;Notifiée;;;;;;;;;
16506;fournisseur_18;2;A00;usine_2;-;Speedshop;29/04/2014;1;35;1;30/04/2014;30/04/2014;1;30/04/2014;30/04/2014;100,00%;06/05/2014;06/05/2014;Lot3_Released;25/07/2014;25/07/2014;AIRGRUP;08/08/2014;08/08/2014;;;;;;;;22/07/2014;11/08/2014;12/08/2014;1;0;28/05/2014;27/05/2014;Stock disponible;;22/04/2014;;;;;;;
16506;fournisseur_18;1;A00;usine_1;-;Speedshop;15/05/2014;2;35;1;30/04/2014;30/04/2014;1;30/04/2014;30/04/2014;100,00%;06/05/2014;06/05/2014;Lot3_Released;05/05/2014;05/05/2014;AIRGRUP;12/05/2014;12/05/2014;;;;;;20/05/2014;1;28/05/2014;21/05/2014;22/05/2014;1;1;28/05/2014;27/05/2014;Stock disponible;;22/04/2014;;;;;;;
16965;fournisseur_9;1;A00;usine_1;-;Speedshop;23/07/2014;6;25;100;17/07/2014;18/07/2014;100;21/07/2014;21/07/2014;10000,00%;21/07/2014;21/07/2014;Lot3_Released;04/08/2014;19/09/2014;Attewell;;;;;;;;;;05/09/2014;29/09/2014;27/09/2014;6;0;11/08/2014;10/10/2014;Stock disponible;;15/07/2014;06/10/2014;;;;;;
15923;fournisseur_10;1;A00;usine_1;-;Speedshop;11/03/2014;5;50;;;;1;11/04/2014;21/04/2014;100,00%;30/04/2014;21/04/2014;Lot3_Released;02/05/2014;21/04/2014;Cyclone;09/05/2014;30/04/2014;;;;;;21/05/2014;5;21/05/2014;23/05/2014;27/05/2014;5;0;21/05/2014;28/05/2014;Stock disponible;;24/03/2014;;;;;;;
15958;fournisseur_12;2;A00;usine_1;-;Speedshop;05/05/2014;6;35;100;10/03/2014;19/03/2014;100;10/03/2014;19/03/2014;10000,00%;10/03/2014;19/03/2014;Lot3_Released;10/04/2014;03/04/2014;NMF EUROPA;15/04/2014;23/04/2014;;;PE;;;30/04/2014;4;30/04/2014;25/04/2014;13/05/2014;4;2;30/04/2014;14/05/2014;Stock disponible;;25/03/2014;14/05/2014;;;;;;
15958;fournisseur_12;1;A00;usine_1;-;Speedshop;05/05/2014;10;35;100;10/03/2014;19/03/2014;100;10/03/2014;19/03/2014;10000,00%;10/03/2014;19/03/2014;Lot3_Released;10/04/2014;03/04/2014;NMF EUROPA;15/04/2014;23/04/2014;;;PE;;;30/04/2014;4;30/04/2014;25/04/2014;13/05/2014;4;6;30/04/2014;14/05/2014;Stock disponible;;25/03/2014;14/05/2014;;;;;;
16966;fournisseur_9;1;A00;usine_1;-;Speedshop;23/07/2014;12;25;100;17/07/2014;18/07/2014;100;21/07/2014;21/07/2014;10000,00%;21/07/2014;21/07/2014;Lot3_Released;04/08/2014;19/09/2014;Attewell;;;;;;;;;;05/09/2014;29/09/2014;27/09/2014;12;0;11/08/2014;29/09/2014;Stock disponible;;15/07/2014;06/10/2014;;;;;;
17818;fournisseur_9;1;A00;usine_2;-;Speedshop;20/11/2014;12;28;;;;100;28/11/2014;28/11/2014;10000,00%;28/11/2014;28/11/2014;Lot3_Released;05/01/2015;17/12/2014;;;;;;ATTWELL;;;19/12/2014;12;09/01/2015;23/12/2014;23/12/2014;12;0;07/01/2015;20/01/2015;Stock disponible;;01/12/2014;30/12/2014;;;;;;
16967;fournisseur_23;1;A00;usine_1;-;Speedshop;06/11/2014;10;30;100;14/11/2014;14/11/2014;100;21/11/2014;28/11/2014;10000,00%;04/12/2014;04/12/2014;Lot3_Released;04/12/2014;05/12/2014;AMF;11/12/2014;;;;;;;19/12/2014;10;18/12/2014;22/12/2014;22/12/2014;10;0;18/12/2014;14/01/2015;Stock disponible;;03/12/2014;25/12/2014;;;;;;
27178;fournisseur_15;1;A00;usine_1;-;Standard;24/12/2015;10;60;100;;;100;;;10000,00%;02/02/2016;02/02/2016;Lot3_Released;00/01/1900;16/02/2016;GEB;00/01/1900;;;;USICAP;;;;;29/03/2016;29/03/2016;29/03/2016;10;;11/03/2016;29/03/2016;Stock disponible;;;;10;;;;;
37038;fournisseur_15;1;A00;usine_1;-;Standard;21/09/2016;20;60;0;;;0;;;0,00%;;;Lot3_Released;;;;;;;;;;;28/11/2016;20;14/12/2016;29/11/2016;29/11/2016;20;;14/12/2016;29/11/2016;Stock disponible;;;;20;;;;;
16125;fournisseur_12;1;A00;usine_1;-;Speedshop;14/05/2014;10;51;100;12/05/2014;12/05/2014;100;12/05/2014;12/05/2014;10000,00%;12/05/2014;12/05/2014;Lot3_Released;28/05/2014;23/05/2014;NMF EUROPA;11/07/2014;11/07/2014;;;;;;18/07/2014;10;16/07/2014;28/07/2014;28/07/2014;10;0;17/06/2014;30/07/2014;Stock disponible;;23/04/2014;30/07/2014;;;;;;
26054;fournisseur_15;1;-;;-;Standard;;5;65;0;;;0;;;0,00%;;;;;;;;;;;;;;;;31/12/2020;;;;0;07/03/2016;;Annulée;;;;;;;;;
30301;fournisseur_15;1;A00;usine_1;-;Standard;18/04/2016;5;67;0;;;0;;;10000,00%;01/06/2016;19/05/2016;Lot3_Released;13/06/2016;06/06/2016;GEB;20/06/2016;20/06/2016;01/07/2016;;COEURJOLY;27/06/2016;;04/07/2016;1;04/07/2016;07/07/2016;07/07/2016;1;;21/07/2016;07/07/2016;Stock disponible;;;28/07/2016;1;;29/06/2016;;;
30301;fournisseur_15;2;A00;usine_1;-;Standard;18/04/2016;4;67;0;;;0;;;10000,00%;27/06/2016;19/05/2016;Lot3_Released;04/07/2016;;;15/07/2016;;;;COEURJOLY;21/07/2016;;;;29/07/2016;07/07/2016;07/07/2016;4;;21/07/2016;07/07/2016;Stock disponible;;;28/07/2016;4;;25/07/2016;;;
26055;fournisseur_15;1;-;;-;Standard;;5;65;0;;;0;;;0,00%;;;;;;;;;;;;;;;;31/12/2020;;;;0;07/03/2016;;Annulée;;;;;;;;;
30072;fournisseur_15;1;A00;usine_1;-;Standard;18/04/2016;5;67;0;;;0;;;10000,00%;01/06/2016;19/05/2016;Lot3_Released;13/06/2016;06/06/2016;GEB;22/06/2016;21/06/2016;01/07/2016;;COEURJOLY;28/06/2016;27/06/2016;29/07/2016;1;04/07/2016;04/08/2016;04/08/2016;1;;21/07/2016;04/08/2016;Stock disponible;;;28/07/2016;1;;29/06/2016;;;
30072;fournisseur_15;2;A00;usine_1;-;Standard;18/04/2016;4;67;0;;;0;;;10000,00%;01/06/2016;19/05/2016;Lot3_Released;13/06/2016;06/06/2016;GEB;22/06/2016;21/06/2016;01/07/2016;;COEURJOLY;28/06/2016;27/06/2016;09/08/2016;4;04/07/2016;11/08/2016;11/08/2016;4;;21/07/2016;11/08/2016;Stock disponible;;;28/07/2016;4;;29/06/2016;;11/08/2016;
26056;fournisseur_15;1;-;;-;Standard;;5;65;0;;;0;;;0,00%;;;;;;;;;;;;;;;;31/12/2020;;;;0;07/03/2016;;Annulée;;;;;;;;;
29887;fournisseur_15;1;A00;usine_1;-;Standard;06/04/2016;5;67;0;;;0;;;10000,00%;05/06/2016;09/05/2016;Lot3_Released;17/06/2016;02/06/2016;GEB;23/06/2016;16/06/2016;18/06/2016;;SUDEC;01/07/2016;;08/08/2016;2;08/07/2016;09/08/2016;09/08/2016;2;;08/07/2016;09/08/2016;Stock disponible;;02/05/2016;18/07/2016;2;;05/07/2016;;;
29887;fournisseur_15;2;A00;usine_1;-;Standard;06/04/2016;3;67;;;;;;;10000,00%;19/05/2016;09/05/2016;Lot3_Released;10/06/2016;07/06/2016;GEB;23/06/2016;19/09/2016;;;;30/06/2016;;16/09/2016;2;16/09/2016;20/09/2016;20/09/2016;2;;08/07/2016;20/09/2016;Stock disponible;;;18/07/2016;2;;;;;
29887;fournisseur_15;3;A00;usine_1;-;Standard;06/04/2016;1;67;0;;;0;;;0,00%;;;Lot3_Released;;;;;;;;;;;12/10/2016;1;14/10/2016;12/10/2016;12/10/2016;1;;08/07/2016;12/10/2016;Stock disponible;;;18/07/2016;1;;;;;
26057;fournisseur_15;1;-;;-;Standard;;5;65;0;;;0;;;0,00%;;;;;;;;;;;;;;;;31/12/2020;;;;0;07/03/2016;;Annulée;;;;;;;;;
29888;fournisseur_15;1;A00;usine_1;-;Standard;06/04/2016;5;67;0;;;0;;;10000,00%;05/06/2016;24/05/2016;Lot3_Released;17/06/2016;03/06/2016;GEB;30/06/2016;;18/06/2016;;SUDEC;11/07/2016;;29/07/2016;5;08/07/2016;09/08/2016;09/08/2016;5;;08/07/2016;09/08/2016;Stock disponible;;;18/07/2016;5;;12/07/2016;;;
15048;fournisseur_12;1;C00;usine_1;-;Speedshop;06/05/2014;5;45;100;20/01/2014;20/01/2014;100;20/01/2014;28/03/2014;10000,00%;20/01/2014;28/03/2014;Lot3_Released;12/03/2014;16/04/2014;NMF EUROPA;02/05/2014;02/05/2014;;;PE;;;07/05/2014;5;21/05/2014;23/05/2014;13/05/2014;5;0;17/02/2014;15/05/2014;Stock disponible;09/01/2014;25/02/2014;15/05/2014;;;;;;
15217;fournisseur_12;1;B00;usine_1;-;Speedshop;06/05/2014;5;45;100;20/01/2014;20/01/2014;100;20/01/2014;28/03/2014;10000,00%;20/01/2014;28/03/2014;Lot3_Released;13/03/2014;17/04/2014;NMF EUROPA;02/05/2014;02/05/2014;;;PE;;;07/05/2014;5;21/05/2014;15/05/2014;13/05/2014;5;0;17/02/2014;14/05/2014;Stock disponible;09/01/2014;25/02/2014;14/05/2014;;;;;;
30073;fournisseur_15;1;A00;usine_1;-;Standard;18/04/2016;5;67;0;;;0;;;10000,00%;01/06/2016;19/05/2016;Lot3_Released;13/06/2016;06/06/2016;GEB;22/06/2016;21/06/2016;01/07/2016;;COEURJOLY;28/06/2016;27/06/2016;19/07/2016;5;04/07/2016;27/07/2016;27/07/2016;5;;21/07/2016;27/07/2016;Stock disponible;;;28/07/2016;5;;29/06/2016;;;
30074;fournisseur_15;1;A00;usine_1;-;Standard;18/04/2016;5;67;0;;;0;;;10000,00%;01/06/2016;19/05/2016;Lot3_Released;13/06/2016;06/06/2016;GEB;20/06/2016;20/06/2016;01/07/2016;;COEURJOLY;27/06/2016;;05/07/2016;1;04/07/2016;08/07/2016;08/07/2016;1;;21/07/2016;18/07/2016;Stock disponible;;;28/07/2016;1;;29/06/2016;;;
30074;fournisseur_15;2;A00;usine_1;-;Standard;18/04/2016;4;67;;;;;;;10000,00%;31/05/2016;28/06/2016;Lot3_Released;22/06/2016;19/09/2016;GEB;05/07/2016;;;;;13/07/2016;;06/10/2016;4;19/08/2016;11/10/2016;11/10/2016;4;;21/07/2016;11/10/2016;Stock disponible;;;28/07/2016;4;;;;;
19253;fournisseur_12;1;B00;usine_1;-;Speedshop;14/05/2014;5;45;100;30/01/2014;06/02/2014;100;30/01/2014;28/03/2014;10000,00%;30/01/2014;28/03/2014;Lot3_Released;10/03/2014;10/04/2014;NMF EUROPA;11/04/2014;02/05/2014;;;PE;;;14/05/2014;5;21/05/2014;20/05/2014;20/05/2014;5;0;05/03/2014;21/05/2014;Stock disponible;12/03/2014;26/02/2014;21/05/2014;;;;;;
19254;fournisseur_12;1;B00;usine_2;-;Speedshop;14/05/2014;5;35;;;;;;;;;;Lot3_Released;;;;;;;;PE;;;14/05/2014;5;05/03/2014;20/05/2014;20/05/2014;5;0;05/03/2014;20/05/2014;Stock disponible;;;20/05/2014;;;;;;
15051;fournisseur_9;1;C00;usine_2;-;Standard;18/09/2014;6;35;;;;100;02/10/2014;02/10/2014;10000,00%;12/10/2014;12/10/2014;Lot3_Released;10/10/2014;10/10/2014;HCL;20/10/2014;20/10/2014;;;Detail;;;23/10/2014;6;05/11/2014;28/10/2014;27/10/2014;6;0;05/11/2014;30/10/2014;Stock disponible;;01/10/2014;03/11/2014;;;;;;
15052;fournisseur_9;1;C00;usine_2;-;Standard;18/09/2014;3;35;;;;100;02/10/2014;02/10/2014;10000,00%;12/10/2014;12/10/2014;Lot3_Released;13/10/2014;10/10/2014;HCL;20/10/2014;20/10/2014;;;Detail;;;23/10/2014;3;05/11/2014;28/10/2014;27/10/2014;3;0;05/11/2014;30/10/2014;Stock disponible;;01/10/2014;03/11/2014;;;;;;
30605;fournisseur_13;1;-;;-;Standard;20/04/2016;10;47;;;;;;;;02/05/2016;09/05/2016;;11/05/2016;11/05/2016;;08/06/2016;16/06/2016;;;;;;28/06/2016;;24/06/2016;05/07/2016;05/07/2016;10;0;24/06/2016;05/07/2016;Stock disponible;;;;10;;21/06/2016;;;
30605;fournisseur_13;2;-;;-;;;;;0;;;0;;;0,00%;;;;;;;;;;;;;;;;;;;;0;;;Annulée;;;;;;;;;
30606;fournisseur_13;1;-;;-;Standard;20/04/2016;10;47;;;;;;;;02/05/2016;09/05/2016;;11/05/2016;11/05/2016;;08/06/2016;21/06/2016;;;;;;23/06/2016;;24/06/2016;28/06/2016;28/06/2016;10;0;24/06/2016;28/06/2016;Stock disponible;;;;10;;21/06/2016;;;
30606;fournisseur_13;2;-;;-;;;;;0;;;0;;;0,00%;;;;;;;;;;;;;;;;;;;;0;;;Annulée;;;;;;;;;
15084;fournisseur_11;2;B00;usine_2;-;Speedshop;11/04/2014;42;36;;;;;;;;;;Lot3_Released;02/04/2014;;;;;;;;;;30/04/2014;55;18/04/2014;28/04/2014;02/05/2014;42;0;24/02/2014;02/05/2014;Stock disponible;;;;;;;;;
15084;fournisseur_11;1;B00;usine_2;-;Speedshop;11/04/2014;55;36;;;;;;;100,00%;03/03/2014;03/03/2014;Lot3_Released;02/04/2014;12/03/2014;HYDE;16/04/2014;16/04/2014;;;;;;24/04/2014;;18/04/2014;28/04/2014;28/04/2014;13;42;24/02/2014;29/04/2014;Stock disponible;;11/12/2013;;;;;;;
15085;fournisseur_11;2;B00;usine_2;-;Speedshop;11/04/2014;42;36;;;;;;;;;;Lot3_Released;02/04/2014;;;;;;;;;;30/04/2014;55;04/04/2014;28/04/2014;02/05/2014;42;0;24/02/2014;05/05/2014;Stock disponible;;;;;;;;;
15085;fournisseur_11;1;B00;usine_2;-;Speedshop;11/04/2014;55;36;;;;;;;100,00%;03/03/2014;03/03/2014;Lot3_Released;02/04/2014;12/03/2014;HYDE;16/04/2014;16/04/2014;;;;;;25/04/2014;55;04/04/2014;28/04/2014;28/04/2014;13;42;24/02/2014;29/04/2014;Stock disponible;;11/12/2013;;;;;;;
30607;fournisseur_13;1;-;;-;Standard;20/04/2016;50;47;;;;;;;;02/05/2016;10/05/2016;;11/05/2016;14/06/2016;;08/06/2016;;;;;;;06/07/2016;;24/06/2016;08/07/2016;08/07/2016;13;0;24/06/2016;08/07/2016;Stock disponible;;;;13;;21/06/2016;;;
30607;fournisseur_13;2;-;;-;Standard;20/04/2016;39;;0;;;0;;;0,00%;;;;;;;;;;;;;;25/08/2016;37;30/08/2016;30/08/2016;30/08/2016;39;;30/08/2016;30/08/2016;Stock disponible;;;;39;;;;;
30608;fournisseur_13;1;-;;-;Standard;20/04/2016;50;47;;;;;;;;02/05/2016;10/05/2016;;11/05/2016;14/06/2016;;08/06/2016;;;;;;;07/07/2016;;24/06/2016;08/07/2016;08/07/2016;13;0;24/06/2016;08/07/2016;Stock disponible;;;;13;;21/06/2016;;;
30608;fournisseur_13;2;-;;-;;;;;0;;;0;;;0,00%;;;;;;;;;;;;;;;;;;;;0;;;Annulée;;;;;;;;;
30608;fournisseur_13;2;-;;-;Standard;20/04/2016;37;47;;;;;;;;;;;28/07/2016;28/07/2016;MECAP;01/09/2016;;;;MECAHERS;;;25/08/2016;37;26/08/2016;30/08/2016;30/08/2016;37;;24/06/2016;30/08/2016;Stock disponible;;;;37;;;;;
30608;fournisseur_13;3;-;;-;Standard;20/04/2016;20;47;;;;;;;;02/05/2016;10/05/2016;;11/05/2016;14/06/2016;;08/06/2016;;;;;;;;;24/06/2016;;;;;24/06/2016;;Annulée;;;;;;21/06/2016;;;
15124;fournisseur_11;2;B00;usine_2;-;Standard;22/08/2014;8;28;1;;;;;;100,00%;06/03/2014;03/03/2014;Lot3_Released;10/09/2014;09/09/2014;HYDE;24/09/2014;;;;;;;30/09/2014;8;01/10/2014;01/10/2014;02/10/2014;8;0;01/10/2014;03/10/2014;Stock disponible;;;;8;;;;;
15124;fournisseur_11;1;B00;usine_2;-;Speedshop;11/04/2014;10;36;;;;;;;100,00%;06/03/2014;03/03/2014;Lot3_Released;02/04/2014;17/03/2014;HYDE;16/04/2014;07/04/2014;;;;;;24/04/2014;10;04/04/2014;25/04/2014;25/04/2014;10;0;21/03/2014;28/04/2014;Stock disponible;;07/03/2014;;10;;;;;
15125;fournisseur_11;1;B00;usine_2;-;Speedshop;11/04/2014;10;36;;;;;;;100,00%;06/03/2014;03/03/2014;Lot3_Released;02/04/2014;17/03/2014;HYDE;16/04/2014;07/04/2014;;;;;;24/04/2014;10;04/04/2014;25/04/2014;25/04/2014;10;0;21/03/2014;28/04/2014;Stock disponible;;07/03/2014;;;;;;;
30720;fournisseur_15;1;A00;usine_1;-;Standard;02/05/2016;5;65;0;;;0;;;10000,00%;15/06/2016;30/05/2016;Lot3_Released;17/06/2016;05/07/2016;;24/06/2016;;14/07/2016;;ALMERAS;04/07/2016;;29/08/2016;1;18/07/2016;29/08/2016;29/08/2016;1;;03/08/2016;29/08/2016;Stock disponible;;23/05/2016;10/08/2016;1;;05/07/2016;;;
30720;fournisseur_15;2;A00;usine_1;-;Standard;02/05/2016;4;65;0;;;0;;;10000,00%;15/06/2016;30/05/2016;Lot3_Released;17/06/2016;05/07/2016;GEB;24/06/2016;22/08/2016;14/07/2016;;ALMERAS;04/07/2016;31/08/2016;02/09/2016;4;18/07/2016;06/09/2016;06/09/2016;4;;03/08/2016;06/09/2016;Stock disponible;;;10/08/2016;4;;05/07/2016;;;
30721;fournisseur_15;1;A00;usine_1;-;Standard;02/05/2016;5;65;0;;;0;;;10000,00%;14/06/2016;30/05/2016;Lot3_Released;05/07/2016;07/07/2016;;18/07/2016;01/08/2016;14/07/2016;;;25/07/2016;;23/08/2016;1;18/07/2016;25/08/2016;25/08/2016;1;;03/08/2016;25/08/2016;Stock disponible;;;10/08/2016;1;;01/08/2016;;;
30721;fournisseur_15;2;A00;usine_1;-;Standard;02/05/2016;4;65;0;;;0;;;10000,00%;14/06/2016;30/05/2016;Lot3_Released;05/07/2016;07/07/2016;;18/07/2016;01/08/2016;14/07/2016;;;25/07/2016;;24/08/2016;3;18/07/2016;26/08/2016;26/08/2016;3;;03/08/2016;26/08/2016;Stock disponible;;;10/08/2016;3;;01/08/2016;;;
30721;fournisseur_15;3;A00;usine_1;-;Standard;02/05/2016;1;65;0;;;0;;;10000,00%;14/06/2016;30/05/2016;Lot3_Released;05/07/2016;07/07/2016;;18/07/2016;01/08/2016;14/07/2016;;;25/07/2016;;19/09/2016;1;17/10/2016;22/09/2016;22/09/2016;1;;03/08/2016;22/09/2016;Stock disponible;;;10/08/2016;1;;01/08/2016;;;
24395;fournisseur_5;1;-;;-;;;;;0;;;0;;;0,00%;;;;;;;;;;;;;;;;;;;;0;;;Annulée;;;;;;;;;
24395;fournisseur_15;1;A01;;-;Standard;;5;75;0;;;0;;;0,00%;;;;;;;;;;;;;;;;31/12/2020;;;;;26/01/2016;;Annulée;;;02/02/2016;;;;;;
30302;fournisseur_15;1;A00;usine_1;-;Standard;18/04/2016;5;67;0;;;0;;;10000,00%;18/06/2016;20/06/2016;Lot3_Released;30/06/2016;01/07/2016;GEB;13/07/2016;;01/07/2016;;COEURJOLY;13/07/2016;;29/07/2016;1;21/07/2016;04/08/2016;04/08/2016;1;;21/07/2016;04/08/2016;Stock disponible;;;28/07/2016;1;;16/07/2016;;;
30302;fournisseur_15;2;A00;usine_1;-;Standard;18/04/2016;4;67;;;;;;;10000,00%;31/05/2016;20/06/2016;Lot3_Released;22/06/2016;27/07/2016;GEB;05/07/2016;08/08/2016;;;;12/07/2016;08/09/2016;14/09/2016;3;12/09/2016;15/09/2016;15/09/2016;3;;21/07/2016;15/09/2016;Stock disponible;;;28/07/2016;3;;;;;
30302;fournisseur_15;3;A00;usine_1;-;Standard;18/04/2016;1;67;0;;;0;;;0,00%;;;Lot3_Released;;;;;;;;;;;31/10/2016;1;12/09/2016;04/11/2016;04/11/2016;1;;21/07/2016;04/11/2016;Stock disponible;;;28/07/2016;1;;;;;
24396;fournisseur_15;1;A01;;-;Standard;;5;75;0;;;0;;;0,00%;;;;;;;;;;;;;;;;31/12/2020;;;;;26/01/2016;;Annulée;;;02/02/2016;;;;;;
30303;fournisseur_15;1;A00;usine_1;-;Standard;18/04/2016;5;67;0;;;0;;;0,00%;18/06/2016;18/06/2016;Lot3_Released;30/06/2016;25/07/2016;GEB;13/07/2016;;01/07/2016;;COEURJOLY;13/07/2016;;22/08/2016;1;21/07/2016;23/08/2016;23/08/2016;1;;21/07/2016;23/08/2016;Stock disponible;;;28/07/2016;1;;16/07/2016;;;
30303;fournisseur_15;2;A00;usine_1;-;Standard;18/04/2016;4;67;0;;;0;;;0,00%;18/06/2016;18/06/2016;Lot3_Released;30/06/2016;;GEB;13/07/2016;;;;COEURJOLY;20/07/2016;;09/09/2016;4;31/08/2016;14/09/2016;14/09/2016;4;;21/07/2016;14/09/2016;Stock disponible;;;28/07/2016;4;;;;;
19719;fournisseur_12;1;A00;usine_1;-;Speedshop;22/05/2014;5;45;100;30/01/2014;06/02/2014;100;30/01/2014;25/03/2014;10000,00%;30/01/2014;25/03/2014;Lot3_Released;07/04/2014;28/04/2014;NMF EUROPA;;;;;FIGEAC AERO;;;22/05/2014;5;21/05/2014;30/05/2014;05/06/2014;5;0;05/03/2014;10/06/2014;Stock disponible;12/03/2014;25/02/2014;10/06/2014;;;;;;
30304;fournisseur_15;1;A00;usine_1;-;Standard;18/04/2016;5;67;0;;;0;;;10000,00%;01/06/2016;19/05/2016;Lot3_Released;13/06/2016;06/06/2016;GEB;17/06/2016;20/06/2016;01/07/2016;;COEURJOLY;27/06/2016;;04/07/2016;1;04/07/2016;07/07/2016;07/07/2016;1;;21/07/2016;07/07/2016;Stock disponible;;;28/07/2016;1;;29/06/2016;;;
30304;fournisseur_15;2;A00;usine_1;-;Standard;18/04/2016;4;67;0;;;0;;;10000,00%;27/06/2016;17/05/2016;Lot3_Released;04/07/2016;;;15/07/2016;;;;COEURJOLY;21/07/2016;;19/07/2016;4;29/07/2016;27/07/2016;27/07/2016;4;;21/07/2016;27/07/2016;Stock disponible;;;28/07/2016;4;;25/07/2016;;;
30305;fournisseur_15;1;A00;usine_1;-;Standard;18/04/2016;5;67;0;;;0;;;10000,00%;01/06/2016;19/05/2016;Lot3_Released;13/06/2016;06/06/2016;GEB;20/06/2016;20/06/2016;01/07/2016;;COEURJOLY;27/06/2016;28/06/2016;05/07/2016;5;04/07/2016;08/07/2016;08/07/2016;5;;21/07/2016;08/07/2016;Stock disponible;;;28/07/2016;5;;29/06/2016;28/06/2016;;
18405;fournisseur_12;1;-;usine_1;-;Speedshop;14/05/2014;5;45;100;20/01/2014;20/01/2014;100;20/01/2014;28/03/2014;10000,00%;20/01/2014;28/03/2014;Lot3_Released;13/03/2014;23/04/2014;NMF EUROPA;23/05/2014;23/05/2014;;;;;;26/05/2014;5;21/05/2014;26/05/2014;28/05/2014;5;0;17/02/2014;12/06/2014;Stock disponible;09/01/2014;25/02/2014;12/06/2014;;;;;;
18406;fournisseur_12;1;-;usine_1;-;Speedshop;14/05/2014;5;45;100;20/01/2014;20/01/2014;100;20/01/2014;28/03/2014;10000,00%;20/01/2014;28/03/2014;Lot3_Released;13/03/2014;29/04/2014;NMF EUROPA;04/04/2014;;;;PE;;;21/05/2014;5;21/05/2014;26/05/2014;23/05/2014;5;0;17/02/2014;29/05/2014;Stock disponible;09/01/2014;25/02/2014;29/05/2014;;;;;;
27879;fournisseur_15;1;A00;usine_1;-;Standard;08/02/2016;5;60;0;;;0;;;0,00%;08/03/2016;;;00/01/1900;;;00/01/1900;;;;FIGEAC AERO;;;;;24/05/2016;30/05/2016;30/05/2016;5;;02/05/2016;30/05/2016;Stock disponible;;;11/05/2016;5;;;;;
27879;fournisseur_15;2;A00;usine_1;-;Standard;08/02/2016;2;60;0;;;0;;;0,00%;;;Lot3_Released;;;;;;;;;;;;;27/06/2016;27/06/2016;;;;02/05/2016;;Annulée;;;11/05/2016;;;;;;
27880;fournisseur_15;1;A00;usine_1;-;Standard;08/02/2016;5;60;0;;;0;;;0,00%;08/03/2016;;;00/01/1900;;;00/01/1900;;;;FIGEAC AERO;;;;;24/05/2016;08/06/2016;08/06/2016;5;;02/05/2016;08/06/2016;Stock disponible;;;11/05/2016;5;;;;;
26058;fournisseur_15;1;-;;-;Standard;;5;65;;;;;;;0,00%;18/01/2016;;;08/02/2016;;;19/02/2016;;03/12/2020;;;26/02/2016;;;;31/12/2020;31/12/2020;;;0;07/03/2016;;Annulée;;;;;;03/03/2016;;;
26059;fournisseur_15;1;-;;-;Standard;;5;65;;;;;;;0,00%;18/01/2016;;;08/02/2016;;;19/02/2016;;03/12/2020;;;26/02/2016;;;;31/12/2020;31/12/2020;;;0;07/03/2016;;Annulée;;;;;;03/03/2016;;;
15712;fournisseur_12;1;A00;usine_1;-;Speedshop;20/02/2014;5;35;100;20/01/2014;20/01/2014;100;20/01/2014;28/03/2014;10000,00%;20/01/2014;28/03/2014;Lot3_Released;13/03/2014;14/04/2014;NMF EUROPA;26/03/2014;02/05/2014;;;PE;;;09/05/2014;5;23/04/2014;12/05/2014;12/05/2014;5;0;17/02/2014;13/05/2014;Stock disponible;;25/02/2014;13/05/2014;;;;;;
15713;fournisseur_12;1;A00;usine_1;-;Speedshop;20/02/2014;5;35;100;20/01/2014;20/01/2014;100;20/01/2014;28/03/2014;10000,00%;20/01/2014;28/03/2014;Lot3_Released;13/03/2014;14/04/2014;NMF EUROPA;26/03/2014;02/05/2014;;;PE;;;09/05/2014;5;23/04/2014;12/05/2014;12/05/2014;5;0;17/02/2014;14/05/2014;Stock disponible;;25/02/2014;14/05/2014;;;;;;
